store,storeName,storeBusinessName,address,city,State,zip,storeURL,phone,proPhone,proFax,latitude,Longitude
1013,Mission Valley Lowe's,"LOWE'S OF MISSION VALLEY, CA",2318 Northside Dr,San Diego,CA,92108,http://www.lowes.com/store/CA-San-Diego/1013,(619) 584-5500,(619) 358-1220,(619) 584-5536,32.78128268,-117.1259478
1014,North Attleboro Lowe's,"LOWE'S OF NORTH ATTLEBORO, MA",1360 S. Washington St,North Attleboro,MA,02760,http://www.lowes.com/store/MA-North-Attleboro/1014,(508) 643-1044,(508) 809-2024,(508) 643-1141,41.93637424,-71.34648529
1016,N.W. Macon Lowe's,"LOWE'S OF N.W. MACON, GA",6011 Zebulon Rd,Macon,GA,31210,http://www.lowes.com/store/GA-Macon/1016,(478) 405-7432,(478) 812-9021,(478) 405-7491,32.88233816,-83.76260428
1019,San Bruno Lowe's,"LOWE'S OF SAN BRUNO, CA",1340 El Camino Real,San Bruno,CA,94066,http://www.lowes.com/store/CA-San-Bruno/1019,(650) 616-7800,(650) 452-1091,(650) 616-7814,37.64056602,-122.4208124
1022,Watertown Lowe's,"LOWE'S OF WATERTOWN, NY","20828 New York State, Route 3 (arsenal Street)",Watertown,NY,13601,http://www.lowes.com/store/NY-Watertown/1022,(315) 779-0059,(315) 221-6019,(315) 779-2836,43.97207147,-75.95788128
1023,Bedford Heights Lowe's,"LOWE'S OF BEDFORD HEIGHTS, OH",24500 Miles Rd,Bedford Heights,OH,44146,http://www.lowes.com/store/OH-Bedford-Heights/1023,(216) 831-2860,(216) 292-2179,(216) 831-1742,41.42237625,-81.5070886
1024,Carson City Lowe's,"LOWE'S OF CARSON CITY, NV",430 Fairview Dr,Carson City,NV,89701,http://www.lowes.com/store/NV-Carson-City/1024,(775) 881-2460,(775) 671-9019,(775) 881-2474,39.15088148,-119.7642601
1026,Palm Springs Lowe's,"LOWE'S OF PALM SPRINGS, CA",5201 East Ramon Rd,Palm Springs,CA,92264,http://www.lowes.com/store/CA-Palm-Springs/1026,(760) 866-1901,(760) 449-9051,(760) 866-1915,33.81467128,-116.4901423
1030,Anaheim Lowe's,"LOWE'S OF ANAHEIM, CA",1500 N. Lemon St,Anaheim,CA,92801,http://www.lowes.com/store/CA-Anaheim/1030,(714) 447-6140,(714) 451-3306,(714) 447-6144,33.85593411,-117.9168355
1031,Anderson Lowe's,"LOWE'S OF ANDERSON, IN",3335 South Scatterfield Rd,Anderson,IN,46013,http://www.lowes.com/store/IN-Anderson/1031,(765) 641-2586,(765) 203-7059,(765) 641-7061,40.08193664,-85.65397331
1032,E. Chandler Lowe's,"LOWE'S OF E. CHANDLER, AZ",2900 West Chandler Blvd,Chandler,AZ,85224,http://www.lowes.com/store/AZ-Chandler/1032,(480) 855-0012,(480) 459-2019,(480) 855-0763,33.30753807,-111.8924969
1033,Henderson Lowe's,"LOWE'S OF HENDERSON, NV",440 Marks St,Henderson,NV,89014,http://www.lowes.com/store/NV-Henderson/1033,(702) 458-5297,(702) 352-1885,(702) 458-6287,36.05775276,-115.0357644
1034,Egg Harbor Township Lowe's,"LOWE'S OF EGG HARBOR TOWNSHIP, NJ",6048 Black Horse Pike,Egg Harbor Township,NJ,08234,http://www.lowes.com/store/NJ-Egg-Harbor-Township/1034,(609) 641-3233,(609) 626-3686,(609) 641-3109,39.43605634,-74.60951958
1035,Holmdel Lowe's,"LOWE'S OF HOLMDEL, NJ",2194 State Route 35,Holmdel,NJ,07733,http://www.lowes.com/store/NJ-Holmdel/1035,(732) 739-9350,(732) 217-9023,(732) 739-9358,40.41425721,-74.16639811
1037,Central Richmond Lowe's,"LOWE'S OF CENTRAL RICHMOND, VA",1640 West Broad St,Richmond,VA,23220,http://www.lowes.com/store/VA-Richmond/1037,(804) 219-0640,(804) 727-1943,(804) 219-0657,37.55567694,-77.45672033
1038,Rockingham Lowe's,"LOWE'S OF ROCKINGHAM, NC",1300-A East Broad Ave,Rockingham,NC,28379,http://www.lowes.com/store/NC-Rockingham/1038,(910) 410-0137,(910) 410-1158,(910) 410-9734,34.92055432,-79.75095653
1040,Summersville Lowe's,"LOWE'S OF SUMMERSVILLE, WV",5200 Webster Rd,Summersville,WV,26651,http://www.lowes.com/store/WV-Summersville/1040,(304) 872-5300,(304) 880-2019,(304) 872-0894,38.30875134,-80.83729818
1041,Upland Lowe's,"LOWE'S OF UPLAND, CA",1659 W. Foothill Blvd,Upland,CA,91786,http://www.lowes.com/store/CA-Upland/1041,(909) 982-4795,(909) 297-7196,(909) 931-1649,34.10933485,-117.6821126
1042,W. Phoenix Lowe's,"LOWE'S OF W. PHOENIX, AZ",1620 North 75th Ave,Phoenix,AZ,85035,http://www.lowes.com/store/AZ-Phoenix/1042,(623) 845-6292,(623) 687-3879,(623) 845-6359,33.46662629,-112.2228541
1043,Antioch Lowe's,"LOWE'S OF ANTIOCH, CA",1951 Auto Center Dr,Antioch,CA,94509,http://www.lowes.com/store/CA-Antioch/1043,(925) 756-0370,(925) 234-7027,(925) 756-0383,38.00502361,-121.8336791
1045,Findlay Lowe's,"LOWE'S OF FINDLAY, OH",1077 Bright Rd,Findlay,OH,45840,http://www.lowes.com/store/OH-Findlay/1045,(419) 420-7531,(419) 420-1217,(419) 420-7549,41.05725671,-83.60416343
1046,Hamilton Lowe's,"LOWE'S OF HAMILTON, NJ",1000 Marketplace Blvd,Hamilton,NJ,08691,http://www.lowes.com/store/NJ-Hamilton/1046,(609) 581-8740,(609) 570-4241,(609) 581-9382,40.19881353,-74.63512468
1047,Oaks Lowe's,"LOWE'S OF OAKS, PA",200-B Mill Road,Oaks,PA,19456,http://www.lowes.com/store/PA-Oaks/1047,(610) 650-1920,(610) 271-2039,(610) 650-1933,40.12927012,-75.45532315
1048,Riverside Lowe's,"LOWE'S OF RIVERSIDE, CA",9851 Magnolia Ave,Riverside,CA,92503,http://www.lowes.com/store/CA-Riverside/1048,(951) 509-5500,(951) 552-2078,(951) 509-5517,33.91807564,-117.4540654
1050,San Clemente Lowe's,"LOWE'S OF SAN CLEMENTE, CA",907 Avenida Pico,San Clemente,CA,92673,http://www.lowes.com/store/CA-San-Clemente/1050,(949) 369-4644,(949) 573-9049,(949) 369-4637,33.45362931,-117.6091216
1052,Tomball Lowe's,"LOWE'S OF TOMBALL, TX",14236 Fm 2920,Tomball,TX,77377,http://www.lowes.com/store/TX-Tomball/1052,(281) 255-6777,(281) 255-1907,(281) 516-1806,30.09160409,-95.63740692
1053,Pasadena Lowe's,"LOWE'S OF PASADENA, TX",5400 Fairmont Pkwy,Pasadena,TX,77505,http://www.lowes.com/store/TX-Pasadena/1053,(281) 991-9901,(281) 991-9901,(281) 991-9930,29.64815754,-95.15913934
1054,Metairie Lowe's,"LOWE'S OF METAIRIE, LA",3640 Veterans Memorial Blvd,Metairie,LA,70002,http://www.lowes.com/store/LA-Metairie/1054,(504) 780-0114,(504) 613-3357,(504) 780-7494,30.0023932,-90.16322158
1055,Fenton Lowe's,"LOWE'S OF FENTON, MO",1 Gravois Bluffs Plaza Dr,Fenton,MO,63026,http://www.lowes.com/store/MO-Fenton/1055,(636) 349-9064,(636) 678-5018,(636) 326-5130,38.50919615,-90.44603925
1057,ST. Charles Lowe's,"LOWE'S OF ST. CHARLES, MO",2900 West Clay St,Saint Charles,MO,63301,http://www.lowes.com/store/MO-Saint-Charles/1057,(636) 723-2447,(636) 627-0095,(636) 723-2384,38.78852433,-90.53070086
1058,Bunker Hill Lowe's,"LOWE'S OF BUNKER HILL, TX",9640 Old Katy Rd,Houston,TX,77055,http://www.lowes.com/store/TX-Houston/1058,(713) 647-6711,(713) 935-3091,(713) 647-7824,29.78617495,-95.5285444
1059,Frisco Lowe's,"LOWE'S OF FRISCO, TX",3360 Preston Rd,Frisco,TX,75034,http://www.lowes.com/store/TX-Frisco/1059,(972) 731-8003,(972) 963-4018,(972) 731-8556,33.10648191,-96.80277168
1060,S.W. Charlotte Lowe's,"LOWE'S OF S.W. CHARLOTTE, NC",8192 South Tryon St,Charlotte,NC,28273,http://www.lowes.com/store/NC-Charlotte/1060,(704) 504-1147,(704) 501-2384,(704) 504-3895,35.14573949,-80.93191846
1064,S.E. Columbia Lowe's,"LOWE'S OF S.E. COLUMBIA, SC",7420 Garners Ferry Rd,Columbia,SC,29209,http://www.lowes.com/store/SC-Columbia/1064,(803) 647-7356,(803) 476-0240,(803) 647-0514,33.96375507,-80.93909289
1065,Norfolk Lowe's,"LOWE'S OF NORFOLK, VA",1081 North Military Highway,Norfolk,VA,23502,http://www.lowes.com/store/VA-Norfolk/1065,(757) 455-5205,(757) 448-1121,(757) 455-8982,36.85788784,-76.21188173
1066,Lexington Lowe's,"LOWE'S OF LEXINGTON, SC",5412 Sunset Blvd,Lexington,SC,29072,http://www.lowes.com/store/SC-Lexington/1066,(803) 358-2000,(803) 520-3870,(803) 358-2017,34.0016105,-81.21401223
1067,Sedalia Lowe's,"LOWE'S OF SEDALIA, MO",3811 West Broadway,Sedalia,MO,65301,http://www.lowes.com/store/MO-Sedalia/1067,(660) 827-2330,(660) 827-2330,(660) 829-1385,38.71114575,-93.2767783
1068,Shallotte Lowe's,"LOWE'S OF SHALLOTTE, NC",351 Whiteville Rd,Shallotte,NC,28470,http://www.lowes.com/store/NC-Shallotte/1068,(910) 755-6111,(910) 755-8263,(910) 755-6148,33.97497619,-78.39959248
1069,W. Boca Raton Lowe's,"LOWE'S OF W. BOCA RATON, FL",21870 State Rd 7,Boca Raton,FL,33428,http://www.lowes.com/store/FL-Boca-Raton/1069,(561) 883-1215,(561) 206-5120,(561) 883-1475,26.35148538,-80.20128795
1070,Hammond Lowe's,"LOWE'S OF HAMMOND, LA",3007 Highway 190 West,Hammond,LA,70401,http://www.lowes.com/store/LA-Hammond/1070,(985) 345-5666,(985) 520-3019,(985) 345-4372,30.50265186,-90.49658208
1071,Highland Heights Lowe's,"LOWE'S OF HIGHLAND HEIGHTS, KY",2369 Alexandria Pike,Highland Heights,KY,41076,http://www.lowes.com/store/KY-Highland-Heights/1071,(859) 442-9333,(859) 394-1549,(859) 442-8067,39.03921109,-84.44749126
1072,Galax Lowe's,"LOWE'S OF GALAX, VA",8417 Carrollton/Pike Rd,Galax,VA,24333,http://www.lowes.com/store/VA-Galax/1072,(276) 238-3000,(276) 238-4119,(276) 238-3018,36.69264851,-80.87457429
1073,Gulf Breeze Lowe's,"LOWE'S OF GULF BREEZE, FL",1421 Tiger Park Ln,Gulf Breeze,FL,32563,http://www.lowes.com/store/FL-Gulf-Breeze/1073,(850) 932-0762,(850) 677-2020,(850) 932-1257,30.38824922,-87.06337256
1074,Frenchtown Township Lowe's,"LOWE'S OF FRENCHTOWN TOWNSHIP, MI",2191 North Telegraph Rd,Monroe,MI,48162,http://www.lowes.com/store/MI-Monroe/1074,(734) 384-8882,(734) 230-3021,(734) 384-8955,41.9543599,-83.40045389
1075,S. Florence Lowe's,"LOWE'S OF S. FLORENCE, SC",1701 Freedom Blvd,Florence,SC,29505,http://www.lowes.com/store/SC-Florence/1075,(843) 292-0643,(843) 269-0022,(843) 629-9151,34.15962466,-79.75832863
1076,Conyers Lowe's,"LOWE'S OF CONYERS, GA",1901 Georgia Highway 138 S.E.,Conyers,GA,30013,http://www.lowes.com/store/GA-Conyers/1076,(770) 388-9401,(770) 648-9021,(678) 413-9451,33.63952387,-84.01904187
1077,Jefferson City Lowe's,"LOWE'S OF JEFFERSON CITY, MO",3441 Missouri Blvd,Jefferson City,MO,65109,http://www.lowes.com/store/MO-Jefferson-City/1077,(573) 638-2400,(573) 659-0239,(573) 638-2417,38.58028762,-92.2443479
1078,N. Kansas City Lowe's,"LOWE'S OF N. KANSAS CITY, MO",8601 N. Boardwalk Ave,Kansas City,MO,64154,http://www.lowes.com/store/MO-Kansas-City/1078,(816) 746-4211,(816) 746-6750,(816) 746-5017,39.25096242,-94.65228516
1079,Winter Haven Lowe's,"LOWE'S OF WINTER HAVEN, FL",700 3rd St S.W. / 490 Citi Centre,Winter Haven,FL,33880,http://www.lowes.com/store/FL-Winter-Haven/1079,(863) 299-2819,(863) 594-5019,(863) 401-2620,28.0124221,-81.72954415
1080,Riverdale Lowe's,"LOWE'S OF RIVERDALE, UT",4155 South Riverdale Rd,Riverdale,UT,84405,http://www.lowes.com/store/UT-Riverdale/1080,(801) 627-9769,(801) 689-9581,(801) 627-9808,41.18861096,-111.9867861
1081,Lakewood Lowe's,"LOWE'S OF LAKEWOOD, WA",5115 100th St S.W. Lake,Lakewood,WA,98499,http://www.lowes.com/store/WA-Lakewood/1081,(253) 581-6444,(253) 985-9057,(253) 581-6332,47.16750268,-122.5044717
1082,Yuma Lowe's,"LOWE'S OF YUMA, AZ",115 West 32nd St,Yuma,AZ,85364,http://www.lowes.com/store/AZ-Yuma/1082,(928) 317-0119,(928) 344-7839,(928) 317-5145,32.66806125,-114.6214419
1083,Rolla Lowe's,"LOWE'S OF ROLLA, MO",2300 North Bishop Ave,Rolla,MO,65401,http://www.lowes.com/store/MO-Rolla/1083,(573) 364-4424,(573) 368-7479,(573) 364-7839,37.96684072,-91.76232564
1084,Shawnee Lowe's,"LOWE'S OF SHAWNEE, KS",16300 West 65th St,Shawnee,KS,66217,http://www.lowes.com/store/KS-Shawnee/1084,(913) 631-3003,(913) 248-0830,(913) 631-3275,39.01153283,-94.77517638
1085,Harvey Lowe's,"LOWE'S OF HARVEY, LA",1351 Manhattan Blvd,Harvey,LA,70058,http://www.lowes.com/store/LA-Harvey/1085,(504) 227-0495,(504) 613-3327,(504) 263-1982,29.89666934,-90.05934702
1086,Modesto Lowe's,"LOWE'S OF MODESTO, CA",3801 Pelandale Ave,Modesto,CA,95356,http://www.lowes.com/store/CA-Modesto/1086,(209) 545-7676,(209) 552-4253,(209) 545-7677,37.70250952,-121.0647487
1087,Folsom Lowe's,"LOWE'S OF FOLSOM, CA",800 East Bidwell St,Folsom,CA,95630,http://www.lowes.com/store/CA-Folsom/1087,(916) 984-7979,(916) 350-3120,(916) 984-7982,38.67232847,-121.1575206
1088,N.W. San Antonio Lowe's,"LOWE'S OF N.W. SAN ANTONIO, TX",11333 Bandera Rd,San Antonio,TX,78250,http://www.lowes.com/store/TX-San-Antonio/1088,(210) 647-4300,(210) 200-4040,(210) 647-4553,29.547174,-98.66599007
1089,Auburn Lowe's,"LOWE'S OF AUBURN, WA",1232 A Sreet Northeast,Auburn,WA,98002,http://www.lowes.com/store/WA-Auburn/1089,(253) 804-2600,(253) 508-5018,(253) 804-4199,47.31938938,-122.2273619
1090,Gilbert Lowe's,"LOWE'S OF GILBERT, AZ",734 South Gilbert Rd,Gilbert,AZ,85296,http://www.lowes.com/store/AZ-Gilbert/1090,(480) 558-1007,(480) 718-1070,(480) 558-1067,33.33649067,-111.7921269
1091,Marion Lowe's,"LOWE'S OF MARION, OH",1840 Marion Mt. Gilead Rd,Marion,OH,43302,http://www.lowes.com/store/OH-Marion/1091,(740) 389-9737,(740) 725-5090,(740) 725-5070,40.58382108,-83.07964255
1092,Richmond Lowe's,"LOWE'S OF RICHMOND, IN",510 West Eaton Pike,Richmond,IN,47374,http://www.lowes.com/store/IN-Richmond/1092,(765) 965-2512,(765) 973-0639,(765) 965-3742,39.83090592,-84.81928751
1093,Muscle Shoals Lowe's,"LOWE'S OF MUSCLE SHOALS, AL",3415 Woodward Ave,Muscle Shoals,AL,35661,http://www.lowes.com/store/AL-Muscle-Shoals/1093,(256) 314-0334,(256) 314-3082,(256) 314-0489,34.72663062,-87.66605287
1094,Danvers Lowe's,"LOWE'S OF DANVERS, MA",153 Andover St,Danvers,MA,01923,http://www.lowes.com/store/MA-Danvers/1094,(978) 646-9099,(978) 880-0039,(978) 646-9068,42.55894902,-70.96800772
1095,Knightdale Lowe's,"LOWE'S OF KNIGHTDALE, NC",7316 Knightdale Blvd,Knightdale,NC,27545,http://www.lowes.com/store/NC-Knightdale/1095,(919) 266-1178,(919) 261-4049,(919) 266-6716,35.79673971,-78.48398354
1096,Hollister Lowe's,"LOWE'S OF HOLLISTER, MO",165 Mall Rd,Hollister,MO,65672,http://www.lowes.com/store/MO-Hollister/1096,(417) 334-8622,(417) 243-1840,(417) 334-3362,36.61420084,-93.22878505
1097,Morganton Lowe's,"LOWE'S OF MORGANTON, NC",1224 Burkemont Ave,Morganton,NC,28655,http://www.lowes.com/store/NC-Morganton/1097,(828) 433-1102,(828) 408-0021,(828) 433-9059,35.71780655,-81.69691263
1098,Independence Lowe's,"LOWE'S OF INDEPENDENCE, MO",19000 East Valley View Pkwy,Independence,MO,64055,http://www.lowes.com/store/MO-Independence/1098,(816) 795-7443,(816) 795-9824,(816) 795-6427,39.0347947,-94.35930736
1099,E. Colorado Springs Lowe's,"LOWE'S OF E. COLORADO SPRINGS, CO",2945 New Center Pt,Colorado Springs,CO,80922,http://www.lowes.com/store/CO-Colorado-Springs/1099,(719) 591-4614,(719) 799-1559,(719) 591-5698,38.87388247,-104.7179423
1105,N. Ft Wayne Lowe's,"LOWE'S OF N. FT WAYNE, IN",6931 North Lima Rd,Fort Wayne,IN,46818,http://www.lowes.com/store/IN-Fort-Wayne/1105,(260) 497-9040,(260) 489-2744,(260) 497-7871,41.14075543,-85.16546751
1106,North Bergen Lowe's,"LOWE'S OF NORTH BERGEN, NJ",7801 Tonnelle Ave,North Bergen,NJ,07047,http://www.lowes.com/store/NJ-North-Bergen/1106,(201) 662-0932,(201) 210-3609,(201) 662-8509,40.8062664,-74.01872879
1107,New Iberia Lowe's,"LOWE'S OF NEW IBERIA, LA",2816 Highway 14,New Iberia,LA,70560,http://www.lowes.com/store/LA-New-Iberia/1107,(337) 560-1312,(337) 335-2019,(337) 560-1325,29.98688388,-91.85443857
1108,Tigard Lowe's,"LOWE'S OF TIGARD, OR",12615 S.W. 72nd Ave,Tigard,OR,97223,http://www.lowes.com/store/OR-Tigard/1108,(503) 624-2644,(503) 603-6579,(503) 624-0264,45.42851221,-122.7532938
1109,Stuart Lowe's,"LOWE'S OF STUART, FL",3620 Southeast Federal Highway,Stuart,FL,34997,http://www.lowes.com/store/FL-Stuart/1109,(772) 283-4229,(772) 403-4487,(772) 223-4168,27.1602019,-80.22533052
1110,Portage Lowe's,"LOWE'S OF PORTAGE, MI",5108 South Westnedge Ave,Portage,MI,49002,http://www.lowes.com/store/MI-Portage/1110,(269) 276-0215,(269) 216-2761,(269) 276-0996,42.24317362,-85.59242061
1111,Boynton Beach Lowe's,"LOWE'S OF BOYNTON BEACH, FL",1500 Corporate Dr,Boynton Beach,FL,33426,http://www.lowes.com/store/FL-Boynton-Beach/1111,(561) 733-1397,(561) 509-3091,(561) 733-3682,26.5131924,-80.07602434
1112,S. Charlotte Lowe's,"LOWE'S OF S. CHARLOTTE, NC",5310 Ballantyne Commons Pkwy,Charlotte,NC,28277,http://www.lowes.com/store/NC-Charlotte/1112,(704) 321-1050,(704) 246-4881,(704) 321-1042,35.06565189,-80.77370598
1113,Sunrise Lowe's,"LOWE'S OF SUNRISE, FL",8050 West Oakland Park Blvd,Sunrise,FL,33351,http://www.lowes.com/store/FL-Sunrise/1113,(954) 578-0246,(954) 626-1051,(954) 578-8505,26.16570726,-80.25772013
1114,Wood Village Lowe's,"LOWE'S OF WOOD VILLAGE, OR",1000 Ne Wood Village Blvd,Wood Village,OR,97060,http://www.lowes.com/store/OR-Wood-Village/1114,(503) 667-1005,(503) 660-1489,(503) 667-8025,45.52988963,-122.4254459
1115,Guntersville Lowe's,"LOWE'S OF GUNTERSVILLE, AL",11190 U.S. Highway 431 South,Guntersville,AL,35976,http://www.lowes.com/store/AL-Guntersville/1115,(256) 878-6599,(256) 660-4018,(256) 891-2927,34.29986469,-86.26791901
1116,S.W. Augusta Lowe's,"LOWE'S OF S.W. AUGUSTA, GA",3214 Peach Orchard Rd,Augusta,GA,30906,http://www.lowes.com/store/GA-Augusta/1116,(706) 771-9919,(706) 220-1491,(706) 793-1065,33.4076623,-82.02408378
1117,Peoria Lowe's,"LOWE'S OF PEORIA, AZ",8497 West Thunderbird Rd,Peoria,AZ,85381,http://www.lowes.com/store/AZ-Peoria/1117,(623) 776-3382,(623) 687-3849,(623) 486-0267,33.60852482,-112.2415422
1118,ST. George Lowe's,"LOWE'S OF ST. GEORGE, UT",415 South River Rd,Saint George,UT,84790,http://www.lowes.com/store/UT-Saint-George/1118,(435) 688-0286,(435) 256-9021,(435) 627-0749,37.10080424,-113.5540228
1119,Chamblee Lowe's,"LOWE'S OF CHAMBLEE, GA",4950 Peachtree Industrial Blvd,Chamblee,GA,30341,http://www.lowes.com/store/GA-Chamblee/1119,(770) 220-0153,(770) 885-1141,(770) 220-2573,33.88521922,-84.31733813
1120,Florence Lowe's,"LOWE'S OF FLORENCE, SC",2301 David H. Mcleod Blvd,Florence,SC,29501,http://www.lowes.com/store/SC-Florence/1120,(843) 413-9276,(843) 269-2121,(843) 413-9290,34.18882095,-79.81908436
1121,Grandville Lowe's,"LOWE'S OF GRANDVILLE, MI",4705 Canal Ave,Grandville,MI,49418,http://www.lowes.com/store/MI-Grandville/1121,(616) 406-0200,(616) 802-1970,(616) 406-0204,42.88019913,-85.77412803
1122,New Carrollton Lowe's,"LOWE'S OF NEW CARROLLTON, MD",7710 Riverdale Rd,New Carrollton,MD,20784,http://www.lowes.com/store/MD-New-Carrollton/1122,(301) 918-6406,(301) 832-9173,(301) 918-6420,38.95927854,-76.87420057
1123,Russell Lowe's,"LOWE'S OF RUSSELL, KY",350 Diedrich Blvd,Ashland,KY,41101,http://www.lowes.com/store/KY-Ashland/1123,(606) 329-9469,(606) 327-8119,(606) 329-8543,38.50090297,-82.67951457
1124,S.E. Charlotte Lowe's,"LOWE'S OF S.E. CHARLOTTE, NC",2115 Matthews Township Pkwy,Matthews,NC,28105,http://www.lowes.com/store/NC-Matthews/1124,(704) 321-7170,(704) 246-4822,(704) 321-7185,35.12897083,-80.70581904
1125,Sterling Lowe's,"LOWE'S OF STERLING, VA",45430 Dulles Crossing Plaza,Sterling,VA,20166,http://www.lowes.com/store/VA-Sterling/1125,(703) 948-0010,(703) 332-2682,(703) 948-0025,39.02544824,-77.42729033
1126,Suffolk Lowe's,"LOWE'S OF SUFFOLK, VA",1216 N. Main St,Suffolk,VA,23434,http://www.lowes.com/store/VA-Suffolk/1126,(757) 923-1420,(757) 774-9023,(757) 923-1434,36.7478065,-76.58006113
1127,W. Lancaster Lowe's,"LOWE'S OF W. LANCASTER, PA",25 Rohrerstown Rd,Lancaster,PA,17603,http://www.lowes.com/store/PA-Lancaster/1127,(717) 672-0300,(717) 989-9027,(717) 672-0314,40.04137637,-76.3618229
1128,S.E. Houston Lowe's,"LOWE'S OF S.E. HOUSTON, TX",1000 Gulfgate Center Mall,Houston,TX,77087,http://www.lowes.com/store/TX-Houston/1128,(713) 645-5550,(713) 454-8309,(713) 645-5326,29.69755401,-95.29930327
1130,Union Township Lowe's,"LOWE'S OF UNION TOWNSHIP, PA",2640 West State St,New Castle,PA,16101,http://www.lowes.com/store/PA-New-Castle/1130,(724) 658-9588,(724) 202-5051,(724) 658-5928,41.01658156,-80.39635416
1131,Royal Oaks Lowe's,"LOWE'S OF ROYAL OAKS, TX",2610 Kirkwood Dr,Houston,TX,77077,http://www.lowes.com/store/TX-Houston/1131,(281) 920-5660,(281) 368-1659,(281) 920-5654,29.73520559,-95.59109878
1132,Union City Lowe's,"LOWE'S OF UNION CITY, CA",32040 Union Landing Blvd.,Union City,CA,94587,http://www.lowes.com/store/CA-Union-City/1132,(510) 476-0600,(510) 240-4021,(510) 476-0614,37.59963882,-122.0638337
1133,West Valley City Lowe's,"LOWE'S OF WEST VALLEY CITY, UT",4050 South 5600 West,West Valley City,UT,84120,http://www.lowes.com/store/UT-West-Valley-City/1133,(801) 967-6829,(801) 417-4028,(801) 982-9066,40.68329472,-112.0276887
1134,Yukon Lowe's,"LOWE'S OF YUKON, OK",1605 South Garth Brooks Blvd,Yukon,OK,73099,http://www.lowes.com/store/OK-Yukon/1134,(405) 354-8806,(405) 494-5021,(405) 354-0467,35.48219929,-97.75822207
1135,Avon Lowe's,"LOWE'S OF AVON, IN",7893 East U.S. Highway 36,Avon,IN,46123,http://www.lowes.com/store/IN-Avon/1135,(317) 272-9462,(317) 561-2071,(317) 272-9478,39.76092417,-86.38286355
1136,Clinton Lowe's,"LOWE'S OF CLINTON, MD",8755 Branch Ave,Clinton,MD,20735,http://www.lowes.com/store/MD-Clinton/1136,(301) 877-7790,(301) 234-2024,(301) 877-7805,38.77057552,-76.88902263
1137,N. El Paso Lowe's,"LOWE'S OF N. EL PASO, TX",4531 Woodrow Bean - Transmountain Rd,El Paso,TX,79924,http://www.lowes.com/store/TX-El-Paso/1137,(915) 755-9155,(915) 342-1191,(915) 755-6147,31.90062881,-106.4388659
1138,S. Wilmington Lowe's,"LOWE'S OF S. WILMINGTON, NC",5110 S. College Rd,Wilmington,NC,28412,http://www.lowes.com/store/NC-Wilmington/1138,(910) 397-0137,(910) 395-8073,(910) 397-1536,34.14783986,-77.89554612
1139,Macedonia Lowe's,"LOWE'S OF MACEDONIA, OH",8224 Golden Link Blvd,Northfield,OH,44067,http://www.lowes.com/store/OH-Northfield/1139,(330) 908-2750,(330) 908-2778,(330) 908-2753,41.31174571,-81.52487375
1140,Oviedo Lowe's,"LOWE'S OF OVIEDO, FL",1155 Vidina Pl,Oviedo,FL,32765,http://www.lowes.com/store/FL-Oviedo/1140,(407) 977-9599,(407) 326-5022,(407) 977-8605,28.65409403,-81.24030706
1141,Kernersville Lowe's,"LOWE'S OF KERNERSVILLE, NC",145 Harmon Creek Rd,Kernersville,NC,27284,http://www.lowes.com/store/NC-Kernersville/1141,(336) 992-0509,(336) 310-2018,(336) 996-6495,36.10671229,-80.10443617
1142,S.W. Pensacola Lowe's,"LOWE'S OF S.W. PENSACOLA, FL",4301 West Fairfield Dr,Pensacola,FL,32505,http://www.lowes.com/store/FL-Pensacola/1142,(850) 453-0159,(850) 316-3345,(850) 453-1464,30.43394796,-87.27152379
